index,id,name,type,island,confidence,bucket,officialAuditSampled,candidateName,candidateSource,candidateLat,candidateLng,reason
1578,st_john-bay-manila1-bay,Manila1 Bay,bay,st_john,none,ocr_or_name_cleanup_first,false,FLANNIGAN ISLAND,geographic_index,18.3263268562391,-64.6509904374269,weak_similarity
1582,st_thomas-point-mardenboro-point,Mardenboro Point,point,st_thomas,none,research_clean_name_no_candidate,false,Charlotte Amalie,geographic_index,18.3419,-64.9307,weak_similarity
1583,st_john-estate-margaret-hill,Margaret Hill,estate,st_john,none,research_clean_name_no_candidate,false,Caneel Hill,geographic_index,18.34305825172645,-64.7874874960091,weak_similarity
1584,st_john-point-maria-cliff,Maria Cliff,point,st_john,none,research_clean_name_no_candidate,false,Carolina-Lyst,geographic_index,18.34652014852835,-64.72762843003869,weak_similarity
1585,st_thomas-hill-maria-hill,Maria Hill,hill,st_thomas,none,research_clean_name_no_candidate,false,Bethesda Hill,geographic_index,18.3559062831591,-65.00835365155365,weak_similarity
1597,st_thomas-estate-mars-hill,Mars Hill,estate,st_thomas,none,research_clean_name_no_candidate,false,Venus Hill,historic_sites,18.353333,-64.929444,weak_similarity
1599,st_croix-bay-martel-bay,Martel Bay,bay,st_croix,none,research_clean_name_no_candidate,false,Carty Bay,geographic_index,17.739492713680953,-64.61703701918981,weak_similarity
1601,st_thomas-point-mary-ridge,Mary Ridge,point,st_thomas,none,research_clean_name_no_candidate,false,Ma FoLie,geographic_index,18.35057920990645,-64.9310796581254,weak_similarity
1604,st_john-bay-marys-point-buy,Mary's Point Buy,bay,st_john,review,review_candidate,false,Mary-Point Estate,geographic_index,18.368333,-64.741389,contains_clean_slug
1605,st_croix-estate-mbunk-stawatt-gut,Mbunk Stawatt Gut,estate,st_croix,none,research_clean_name_no_candidate,false,MOUNT STEWART,geographic_index,17.747914595970848,-64.84303041392059,weak_similarity
1608,st_thomas-bay-meggir-hill,Meggir Hill,bay,st_thomas,none,research_clean_name_no_candidate,false,Benner Hill,geographic_index,18.330419,-64.859625,weak_similarity
1609,st_thomas-bay-mennebeck-bay,Mennebeck Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,Benner Bay,geographic_index,18.330419,-64.859625,weak_similarity
1611,st_thomas-island-merea-key,Merea Key,island,st_thomas,none,research_clean_name_no_candidate,false,Lerken Bay,geographic_index,18.35975098547915,-64.94000561367716,weak_similarity
1612,st_thomas-estate-merle-run,Merle Run,estate,st_thomas,none,research_clean_name_no_candidate,false,LERKENLUND,geographic_index,18.35975098547915,-64.94000561367716,weak_similarity
1614,st_john-bay-meyer-bay,Meyer Bay,bay,st_john,none,research_clean_name_no_candidate,false,PETER BAY,geographic_index,18.351925094693698,-64.76364726021771,weak_similarity
1616,st_thomas-estate-midland,Midland,estate,st_thomas,none,research_clean_name_no_candidate,false,MISGUNST,geographic_index,18.35687840900315,-64.9333822333455,weak_similarity
1618,st_thomas-point-midway-rock,Midway Rock,point,st_thomas,none,research_clean_name_no_candidate,false,COCULUS ROCK,geographic_index,18.31372200975455,-64.8648698763188,weak_similarity
1621,st_john-estate-miller,Miller,estate,st_john,none,research_clean_name_no_candidate,false,MILAND,geographic_index,18.35490515668765,-64.7461843645371,weak_similarity
1624,st_thomas-point-mingo-point,Mingo Point,point,st_thomas,none,research_clean_name_no_candidate,false,BOLONGO,geographic_index,18.3175123332078,-64.89879745646965,weak_similarity
1625,st_john-point-mingo-rock,Mingo Rock,point,st_john,none,research_clean_name_no_candidate,false,MINGO CAY,geographic_index,18.359631223485252,-64.82018790394136,weak_similarity
1626,st_thomas-estate-mint,Mint,estate,st_thomas,none,generic_fragment_do_not_coordinate,false,MISGUNST,geographic_index,18.35687840900315,-64.9333822333455,weak_similarity
1630,st_john-estate-mnhu-bav,Mnhu Bav,estate,st_john,none,research_clean_name_no_candidate,false,MINGO CAY,geographic_index,18.359631223485252,-64.82018790394136,weak_similarity
1632,st_thomas-bay-moachbete-bay,Moachbete Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,Brewers Bay,geographic_index,18.3444,-64.9782,weak_similarity
1633,st_croix-estate-moalpellier,Moalpellier,estate,st_croix,weak,ocr_or_name_cleanup_first,false,MONTPELLIER,geographic_index,17.76469662632465,-64.7564546972505,weak_similarity
1634,st_thomas-estate-moatpellier-mountain,Moatpellier Mountain,estate,st_thomas,none,research_clean_name_no_candidate,false,BONNE RESOLUTION,geographic_index,18.361258565753303,-64.95740720803701,weak_similarity
1635,st_thomas-bay-moekite-bay,Moekite Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,Coki Point,geographic_index,18.3499,-64.8676,weak_similarity
1643,st_thomas-estate-montenac,Montenac,estate,st_thomas,none,research_clean_name_no_candidate,false,Contant,geographic_index,18.34442312704015,-64.95865161016525,weak_similarity
1644,st_thomas-estate-montpellier,Montpellier,estate,st_thomas,none,research_clean_name_no_candidate,false,HANSLOLLIK ISLAND,geographic_index,18.3966282110595,-64.9083506345075,weak_similarity
1648,st_thomas-point-montslvan-hill,Montslvan Hill,point,st_thomas,none,research_clean_name_no_candidate,false,Contant Hill,geographic_index,18.34442312704015,-64.95865161016525,weak_similarity
1649,st_john-bay-moravian-point,Moravian Point,bay,st_john,none,research_clean_name_no_candidate,false,ADRIAN,geographic_index,18.342665470030198,-64.7667732947042,weak_similarity
1651,st_thomas-bay-morningetar-bay,Morningetar Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,Dorothea Bay,geographic_index,18.36245597302735,-64.96542702087879,weak_similarity
1652,st_croix-estate-morningstar,Morningstar,estate,st_croix,review,review_candidate,false,MORNING STAR,geographic_index,17.76267907047465,-64.76127587077406,similarity_or_token_overlap
1653,st_thomas-dictionaryEntry-morningstar-bay,Morningstar Bay,dictionaryEntry,st_thomas,none,research_clean_name_no_candidate,false,Bonne Esperance Estate,geographic_index,18.35446178282435,-64.9895367101718,weak_similarity
1655,st_thomas-bay-mosquito-bay,Mosquito Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,Smith Bay Road,geographic_index,18.335278251441,-64.86171891676014,weak_similarity
1656,st_thomas-estate-mosquito-bay-road,Mosquito Bay Road,estate,st_thomas,none,research_clean_name_no_candidate,false,MISGUNST,geographic_index,18.35687840900315,-64.9333822333455,weak_similarity
1658,st_thomas-point-mother-east-point,Mother-East Point,point,st_thomas,none,research_clean_name_no_candidate,false,OUTER BRASS ISLAND,geographic_index,18.396771896594352,-64.97125115098954,weak_similarity
1659,st_john-estate-motlehdahl,Motlehdahl,estate,st_john,none,research_clean_name_no_candidate,false,MANDAHL,geographic_index,18.3113965331173,-64.7124047177175,weak_similarity
1660,st_croix-estate-moucliel,Moucliel,estate,st_croix,none,research_clean_name_no_candidate,false,MONTPELLIER,geographic_index,17.76469662632465,-64.7564546972505,weak_similarity
1663,st_thomas-estate-mount-bteward,Mount Bteward,estate,st_thomas,none,research_clean_name_no_candidate,false,JOHN BREWER'S,geographic_index,18.3453824903421,-64.97656230533175,weak_similarity
1667,st_croix-estate-mount-lookout,Mount Lookout,estate,st_croix,none,research_clean_name_no_candidate,false,MOUNT RETREAT,geographic_index,17.73429993722005,-64.62999820808935,weak_similarity
1668,st_croix-estate-mount-peeasant,Mount PEeasant,estate,st_croix,none,research_clean_name_no_candidate,false,MOUNT PLEASANT (East),geographic_index,17.7484405648394,-64.67025465182769,weak_similarity
1675,st_croix-estate-mount-stkwart,Mount Stkwart,estate,st_croix,review,ocr_or_name_cleanup_first,false,MOUNT STEWART,geographic_index,17.747914595970848,-64.84303041392059,similarity_or_token_overlap
1679,st_croix-estate-mount-washingtan,Mount Washingtan,estate,st_croix,none,research_clean_name_no_candidate,false,UNION & MOUNT WASHINGTON,geographic_index,17.7367566591224,-64.65108975122155,weak_similarity
1682,st_croix-estate-mount-xisery,Mount Xisery,estate,st_croix,none,research_clean_name_no_candidate,false,MOUNT VICTORY,geographic_index,17.750229247140048,-64.8683053275065,weak_similarity
1684,st_thomas-estate-mountain,Mountain,estate,st_thomas,none,research_clean_name_no_candidate,false,Contant,geographic_index,18.34442312704015,-64.95865161016525,weak_similarity
1686,st_thomas-point-mouton,Mouton,point,st_thomas,none,research_clean_name_no_candidate,false,Contant,geographic_index,18.34442312704015,-64.95865161016525,weak_similarity
1691,st_croix-bay-mtken-point,Mtken Point,bay,st_croix,none,research_clean_name_no_candidate,false,Atkins,geographic_index,17.75192,-64.75264,weak_similarity
1692,st_thomas-estate-mud,Mud,estate,st_thomas,none,generic_fragment_do_not_coordinate,false,MANDAHL,geographic_index,18.3560692464838,-64.89543387653845,weak_similarity
1694,st_thomas-point-muhlenfeldds-point,Muhlenfeldds Point,point,st_thomas,none,research_clean_name_no_candidate,false,Magens Bay,geographic_index,18.3626,-64.9307,weak_similarity
1695,st_thomas-point-muhlenfeldt-point,Muhlenfeldt Point,point,st_thomas,none,research_clean_name_no_candidate,false,MARIENDAL,geographic_index,18.3287034601041,-64.87492977521575,weak_similarity
1696,st_thomas-historic-muhlenfels-battery,Muhlenfels Battery,historic,st_thomas,none,research_clean_name_no_candidate,false,QUEENS' QUARTER,geographic_index,18.34330263698985,-64.93360069219719,weak_similarity
1697,st_john-bay-mulcrt-bay,Mulcrt Bay,bay,st_john,none,research_clean_name_no_candidate,false,BUCK ISLAND,geographic_index,18.316202769484953,-64.68853565565725,weak_similarity
1698,st_thomas-point-munster-hill,Munster Hill,point,st_thomas,none,research_clean_name_no_candidate,false,Benner Hill,geographic_index,18.330419,-64.859625,weak_similarity
1699,st_john-point-murdenhorouyh-point,Murdenhorouyh Point,point,st_john,none,research_clean_name_no_candidate,false,Bordeaux Roads,geographic_index,18.3346047564803,-64.72275003509866,weak_similarity
1700,st_croix-estate-muri,Muri,estate,st_croix,none,generic_fragment_do_not_coordinate,false,MOUNTAIN,geographic_index,17.71409151355645,-64.835947393362,weak_similarity
1703,st_thomas-estate-muskitebay,Muskitebay,estate,st_thomas,none,research_clean_name_no_candidate,false,Caretbay,geographic_index,18.364573,-64.976085,weak_similarity
1704,st_thomas-bay-musquite-bay,Musquite Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,QUEENS' QUARTER,geographic_index,18.34330263698985,-64.93360069219719,weak_similarity
1705,st_thomas-estate-musquite-bay-plantation,Musquite-Bay plantation,estate,st_thomas,none,research_clean_name_no_candidate,false,QUEENS' QUARTER,geographic_index,18.34330263698985,-64.93360069219719,weak_similarity
1706,st_thomas-estate-musquitobay,Musquitobay,estate,st_thomas,none,research_clean_name_no_candidate,false,Lindquist Beach,geographic_index,18.3367,-64.8619,weak_similarity
1712,st_thomas-bay-nana-hill,Nana Hill,bay,st_thomas,none,research_clean_name_no_candidate,false,Contant Hill,geographic_index,18.34442312704015,-64.95865161016525,weak_similarity
1713,st_john-hill-nancy-hill,Nancy Hill,hill,st_john,weak,review_candidate,false,Caneel Hill,geographic_index,18.34305825172645,-64.7874874960091,weak_similarity
1714,st_thomas-estate-nancys-hope,Nancy's Hope,estate,st_thomas,review,review_candidate,false,HOPE,geographic_index,18.3626612187422,-65.001633113491,contains_clean_slug
1715,st_john-bay-nanny-point,Nanny Point,bay,st_john,none,research_clean_name_no_candidate,false,Anna Point,geographic_index,18.371289,-64.733869,weak_similarity
1716,st_thomas-point-nanny-pynt,Nanny Pynt,point,st_thomas,none,ocr_or_name_cleanup_first,false,ANNA'S FANCY,geographic_index,18.34260748795655,-64.9413616106873,weak_similarity
1719,st_croix-bay-narrow-bay,Narrow Bay,bay,st_croix,none,research_clean_name_no_candidate,false,NEGRO BAY,geographic_index,17.6978977833209,-64.79979690740001,weak_similarity
1720,st_thomas-bay-nathanael-bay,Nathanael Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,Hassel Island,geographic_index,18.3358,-64.9393,weak_similarity
1721,st_john-bay-nathanzet-bay,NathanZet Bay,bay,st_john,none,ocr_or_name_cleanup_first,false,Hansen Bay,geographic_index,18.33926748296545,-64.66960209213426,weak_similarity
1722,st_thomas-bay-nattepan-bay,Nattepan Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,EASTERN WATER ISLAND / SPRAT BAY,geographic_index,18.32355944219015,-64.94466601043206,weak_similarity
1726,st_john-bay-near-point,Near Point,bay,st_john,none,research_clean_name_no_candidate,false,PETER BAY,geographic_index,18.351925094693698,-64.76364726021771,weak_similarity
1728,st_thomas-bay-neeger-bay,Neeger Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,Benner Bay,geographic_index,18.330419,-64.859625,weak_similarity
1729,st_thomas-historic-negeru,Negeru,historic,st_thomas,none,research_clean_name_no_candidate,false,St. PETER,geographic_index,18.3636778385126,-64.94634233178459,weak_similarity
1731,st_thomas-estate-negro-bay,Negro Bay,estate,st_thomas,none,research_clean_name_no_candidate,false,PEARL,geographic_index,18.3580766730493,-64.9788318164592,weak_similarity
1733,st_thomas-estate-negrobay,Negrobay,estate,st_thomas,none,research_clean_name_no_candidate,false,Caretbay,geographic_index,18.364573,-64.976085,weak_similarity
1742,st_thomas-bay-newfound-bay,Newfound Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,LERKENLUND,geographic_index,18.35975098547915,-64.94000561367716,weak_similarity
1744,st_croix-estate-nfijilnledet,Nfijilnledet,estate,st_croix,none,research_clean_name_no_candidate,false,MON BIJOU / BLUE MT,geographic_index,17.7529455104308,-64.7968792990236,weak_similarity
1751,st_thomas-point-noord-weet-pant,Noord Weet pant,point,st_thomas,none,research_clean_name_no_candidate,false,SORGENFRI WESTERN PORTION,geographic_index,18.36575563600985,-64.9862872772905,weak_similarity
1752,st_thomas-estate-noorddztfde-b-a-d,Noorddztfde B a d,estate,st_thomas,none,ocr_or_name_cleanup_first,false,BORDEAUX,geographic_index,18.356590458506503,-65.01661868979055,weak_similarity
1753,st_thomas-point-nord-8lde-v-e-y,Nord 8lde V e y,point,st_thomas,none,ocr_or_name_cleanup_first,false,Bordeaux Hill,geographic_index,18.356590458506503,-65.01661868979055,weak_similarity
1756,st_croix-estate-norgenetern,Norgenetern,estate,st_croix,none,research_clean_name_no_candidate,false,HOGENSBERG,geographic_index,17.71167459321845,-64.84332390797235,weak_similarity
1758,st_thomas-bay-nortaglrle-bay,NortAglrle Bay,bay,st_thomas,none,ocr_or_name_cleanup_first,false,Bordeaux Klyne Bay,geographic_index,18.356590458506503,-65.01661868979055,weak_similarity
1759,st_croix-point-north-cove,North Cove,point,st_croix,none,research_clean_name_no_candidate,false,NORTH HALL,geographic_index,17.74951173408035,-64.87233148757599,weak_similarity
1761,st_thomas-estate-north-hall,North Hall,estate,st_thomas,none,research_clean_name_no_candidate,false,Contant Hill,geographic_index,18.34442312704015,-64.95865161016525,weak_similarity
1763,st_thomas-point-north-poi-ltt,North Poi-ltt,point,st_thomas,none,research_clean_name_no_candidate,false,TURTLE DOVE CAY,geographic_index,18.3086275618696,-65.0003906549153,weak_similarity
1764,st_croix-estate-north-siand,North Si&,estate,st_croix,none,ocr_or_name_cleanup_first,false,NORTH STAR,geographic_index,17.7643827657991,-64.8181934288463,weak_similarity
1765,st_croix-estate-north-side,North Side,estate,st_croix,review,review_candidate,false,NORTHSIDE,geographic_index,17.75974688135625,-64.8840756495307,similarity_or_token_overlap
1769,st_thomas-point-north8ide-point,NOrth8ide Point,point,st_thomas,none,ocr_or_name_cleanup_first,false,BETHESDA,geographic_index,18.3559062831591,-65.00835365155365,weak_similarity
1770,st_thomas-estate-northside,Northside,estate,st_thomas,none,research_clean_name_no_candidate,false,BETHESDA,geographic_index,18.3559062831591,-65.00835365155365,weak_similarity
1772,st_thomas-estate-northside-a-quarter,Northside A Quarter,estate,st_thomas,none,research_clean_name_no_candidate,false,KRONPRINSENS QUARTER,geographic_index,18.34141928853635,-64.937199780302,weak_similarity
1776,st_croix-estate-northstar,Northstar,estate,st_croix,review,review_candidate,false,NORTH STAR,geographic_index,17.7643827657991,-64.8181934288463,similarity_or_token_overlap
1777,st_thomas-estate-now-part-of-shoys-estate,Now part of Shoy's estate,estate,st_thomas,none,research_clean_name_no_candidate,false,Contant Hill,geographic_index,18.34442312704015,-64.95865161016525,weak_similarity
1779,st_thomas-point-nsrdatlanterhavet,Nsrdatlanterhavet,point,st_thomas,none,research_clean_name_no_candidate,false,ANNA'S RETREAT,geographic_index,18.34264445784635,-64.88706827427085,weak_similarity
1781,st_croix-estate-nugent,Nugent,estate,st_croix,review,review_candidate,false,CASTLE NUGENT,geographic_index,17.719562371093147,-64.6797022059518,contains_clean_slug
1782,st_thomas-point-nugent-point,Nugent Point,point,st_thomas,none,research_clean_name_no_candidate,false,Magens Bay,geographic_index,18.3626,-64.9307,weak_similarity
1783,st_thomas-estate-nulliberg,Nulliberg,estate,st_thomas,review,review_candidate,false,NULLYBERG,geographic_index,18.326305680630853,-64.89736067271285,similarity_or_token_overlap
1786,st_john-bay-nuzatle-bay,NuZatle Bay,bay,st_john,none,ocr_or_name_cleanup_first,false,Little Plantation,geographic_index,18.338279674410302,-64.7164700652325,weak_similarity
1793,st_croix-estate-nzrmber-fwr-h-a-l,Nzrmber-Fwr H a l,estate,st_croix,none,ocr_or_name_cleanup_first,false,ROBERTS HILL,geographic_index,17.7508914374122,-64.6775155324575,weak_similarity
1795,st_thomas-point-oatende,Oatende,point,st_thomas,none,research_clean_name_no_candidate,false,Haagensen House,geographic_index,18.3442,-64.9303,weak_similarity
1796,st_thomas-bay-oeterzde-bay,Oeterzde Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,St. PETER,geographic_index,18.3636778385126,-64.94634233178459,weak_similarity
1798,st_john-estate-ohamonbay,Ohamonbay,estate,st_john,none,research_clean_name_no_candidate,false,CINNAMON CAY,geographic_index,18.356393692045,-64.75644601064465,weak_similarity
1800,st_thomas-hill-okford-hill,Okford Hill,hill,st_thomas,none,research_clean_name_no_candidate,false,Bethesda Hill,geographic_index,18.3559062831591,-65.00835365155365,weak_similarity
1802,st_croix-estate-old-love,Old Love,estate,st_croix,none,research_clean_name_no_candidate,false,LOWER LOVE,geographic_index,17.7222373747837,-64.80923105535605,weak_similarity
1804,st_thomas-estate-ole-or-oley-bay,Ole or Oley Bay,estate,st_thomas,none,research_clean_name_no_candidate,false,Bolongo Valley,geographic_index,18.3175123332078,-64.89879745646965,weak_similarity
1806,st_thomas-point-omen-bock,Omen Bock,point,st_thomas,none,research_clean_name_no_candidate,false,COCULUS ROCK,geographic_index,18.31372200975455,-64.8648698763188,weak_similarity
1809,st_thomas-bay-ooatewt-bay,Ooatewt Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,Caret Point,geographic_index,18.36457293689035,-64.97608543520525,weak_similarity
1811,st_thomas-point-ookie-point,Ookie Point,point,st_thomas,none,research_clean_name_no_candidate,false,Coki Point,geographic_index,18.3499,-64.8676,weak_similarity
1812,st_croix-point-oosteinde,Oosteinde,point,st_croix,none,research_clean_name_no_candidate,false,BULOWS MINDE,geographic_index,17.73924717655035,-64.72793560871304,weak_similarity
1814,st_thomas-estate-orange-grove,Orange Grove,estate,st_thomas,none,research_clean_name_no_candidate,false,Bolongo Valley,geographic_index,18.3175123332078,-64.89879745646965,weak_similarity
1818,st_croix-estate-orangegrove,Orangegrove,estate,st_croix,review,review_candidate,false,GROVE PLACE,geographic_index,17.730883867683502,-64.8230564385662,contains_clean_slug
1819,st_croix-estate-orangegrove-road,Orangegrove Road,estate,st_croix,review,review_candidate,false,GROVE PLACE,geographic_index,17.730883867683502,-64.8230564385662,contains_clean_slug
1822,st_thomas-island-oreen-island,Oreen Island,island,st_thomas,none,research_clean_name_no_candidate,false,Lerken Bay,geographic_index,18.35975098547915,-64.94000561367716,weak_similarity
1826,st_thomas-bay-orkane-bay,Orkane Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,Fortuna Bay,geographic_index,18.34910707085145,-65.0142865514324,weak_similarity
1828,st_john-point-orkanlcul,Orkanlcul,point,st_john,none,research_clean_name_no_candidate,false,Francis Bay,geographic_index,18.3621,-64.7469,weak_similarity
1829,st_thomas-point-ost-enande-pmt,Ost-en&e-Pmt,point,st_thomas,none,ocr_or_name_cleanup_first,false,EASTERN WATER ISLAND / SPRAT BAY,geographic_index,18.32355944219015,-64.94466601043206,weak_similarity
1830,st_thomas-bay-ostende-bay,Ostende Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,BETHESDA,geographic_index,18.3559062831591,-65.00835365155365,weak_similarity
1832,st_thomas-bay-out-ende-bay,Out-ende-Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,LOUISENHOJ,geographic_index,18.35205982839385,-64.92213183992129,weak_similarity
1836,st_thomas-estate-owrettbay,Owrettbay,estate,st_thomas,weak,review_candidate,false,Carettbay,geographic_index,18.36457293689035,-64.97608543520525,weak_similarity
1838,st_thomas-estate-oxford,Oxford,estate,st_thomas,none,research_clean_name_no_candidate,false,HOFFMAN,geographic_index,18.33237718839525,-64.8970447926404,weak_similarity
1842,st_thomas-estate-oxholm-within-this-estate,Oxholm within this estate,estate,st_thomas,none,research_clean_name_no_candidate,false,SORGENFRI WESTERN PORTION,geographic_index,18.36575563600985,-64.9862872772905,weak_similarity
1843,st_thomas-estate-oxholms-list,Oxholm's list,estate,st_thomas,none,research_clean_name_no_candidate,false,THOMAS - LONG BAY,geographic_index,18.3372628064215,-64.91976801040366,weak_similarity
1844,st_john-bay-oyen-hill,Oyen Hill,bay,st_john,none,research_clean_name_no_candidate,false,Ram Hill,geographic_index,18.304556,-64.701833,weak_similarity
1846,st_thomas-bay-pacquereau-bay,Pacquereau Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,ANNA'S RETREAT,geographic_index,18.34264445784635,-64.88706827427085,weak_similarity
1847,st_thomas-estate-pacquereau-punt,Pacquereau Punt,estate,st_thomas,none,research_clean_name_no_candidate,false,Caretbay Gut,geographic_index,18.36457293689035,-64.97608543520525,weak_similarity
1850,st_thomas-estate-pakero,Pakero,estate,st_thomas,none,research_clean_name_no_candidate,false,BAKKERO,geographic_index,18.32437770527245,-64.91758954396096,weak_similarity
1851,st_thomas-point-pakeros-pent,Pakeros-Pent,point,st_thomas,none,research_clean_name_no_candidate,false,Government House,geographic_index,18.3418,-64.9313,weak_similarity
1852,st_thomas-historic-pakhuye,Pakhuye,historic,st_thomas,none,research_clean_name_no_candidate,false,RAPHUNE,geographic_index,18.33611739862115,-64.90749670274926,weak_similarity
1856,st_john-bay-pan-bay,Pan Bay,bay,st_john,none,research_clean_name_no_candidate,false,Caneel Bay,geographic_index,18.34305825172645,-64.7874874960091,weak_similarity
1857,st_thomas-estate-pannet,Pannet,estate,st_thomas,none,research_clean_name_no_candidate,false,Benner Bay,geographic_index,18.330419,-64.859625,weak_similarity
1858,st_john-bay-panns-bay,Panns Bay,bay,st_john,none,research_clean_name_no_candidate,false,Anna Point,geographic_index,18.371289,-64.733869,weak_similarity
1859,st_john-estate-paquerau,Paquerau,estate,st_john,none,research_clean_name_no_candidate,false,PASTORY,geographic_index,18.3333478812037,-64.78450558337934,weak_similarity
1860,st_john-estate-par-force,Par Force,estate,st_john,none,research_clean_name_no_candidate,false,PASTORY,geographic_index,18.3333478812037,-64.78450558337934,weak_similarity
1863,st_thomas-estate-paradise,Paradise,estate,st_thomas,none,research_clean_name_no_candidate,false,Arons Estate,geographic_index,18.35358,-64.96938,weak_similarity
1866,st_thomas-estate-parasol,Parasol,estate,st_thomas,none,research_clean_name_no_candidate,false,PEARL,geographic_index,18.3580766730493,-64.9788318164592,weak_similarity
1868,st_croix-estate-parasol-hill,Parasol Hill,estate,st_croix,review,review_candidate,false,PARASOL,geographic_index,17.7558796915945,-64.8170085737669,contains_clean_slug
1869,st_john-estate-parforce,Parforce,estate,st_john,none,research_clean_name_no_candidate,false,PASTORY,geographic_index,18.3333478812037,-64.78450558337934,weak_similarity
1870,st_thomas-estate-parhien,Parhien,estate,st_thomas,none,research_clean_name_no_candidate,false,MARIENDAL,geographic_index,18.3287034601041,-64.87492977521575,weak_similarity
1871,st_croix-bay-partuuier-bay,Partuuier Bay,bay,st_croix,none,research_clean_name_no_candidate,false,SALT RIVER,geographic_index,17.774191067180702,-64.7642277944249,weak_similarity
1875,st_croix-estate-patience,Patience,estate,st_croix,none,research_clean_name_no_candidate,false,MARIENHOJ,geographic_index,17.740070172519502,-64.6675315344861,weak_similarity
1877,st_thomas-point-patrick-point,Patrick Point,point,st_thomas,none,research_clean_name_no_candidate,false,PATRICIA CAY,geographic_index,18.3061163569349,-64.87250593307215,weak_similarity
1878,st_thomas-estate-pawup,Pawup,estate,st_thomas,none,research_clean_name_no_candidate,false,RAPHUNE,geographic_index,18.33611739862115,-64.90749670274926,weak_similarity
1879,st_croix-estate-pct4r-canucbdg,Pct4r Canucbdg,estate,st_croix,none,ocr_or_name_cleanup_first,false,Canebay,geographic_index,17.702682157254202,-64.84359059453385,weak_similarity
1886,st_john-point-pelican-cay,Pelican Cay,point,st_john,none,research_clean_name_no_candidate,false,CAVAL CAY,geographic_index,18.3696541915186,-64.79410767497025,weak_similarity
1889,st_john-point-pen-point,Pen Point,point,st_john,none,research_clean_name_no_candidate,false,EDEN,geographic_index,18.349263313340252,-64.70857040997706,weak_similarity
1890,st_thomas-estate-pentheny,Pentheny,estate,st_thomas,none,research_clean_name_no_candidate,false,St. PETER,geographic_index,18.3636778385126,-64.94634233178459,weak_similarity
1891,st_thomas-estate-pentheny-hill,Pentheny Hill,estate,st_thomas,none,research_clean_name_no_candidate,false,Benner Hill,geographic_index,18.330419,-64.859625,weak_similarity
1892,st_croix-point-pentheny-point,Pentheny Point,point,st_croix,none,research_clean_name_no_candidate,false,ST PETERS,geographic_index,17.74343239067965,-64.68638037446959,weak_similarity
1893,st_john-bay-perkins-cay,Perkins Cay,bay,st_john,none,research_clean_name_no_candidate,false,Trunk Cay,geographic_index,18.3550296711977,-64.7686847888134,weak_similarity
1894,st_thomas-estate-perl,Perl,estate,st_thomas,weak,generic_fragment_do_not_coordinate,false,PEARL,geographic_index,18.3580766730493,-64.9788318164592,weak_similarity
1898,st_john-bay-petand-bay,Pet& Bay,bay,st_john,none,ocr_or_name_cleanup_first,false,PETER BAY,geographic_index,18.351925094693698,-64.76364726021771,weak_similarity
1900,st_thomas-point-peter-beach,Peter Beach,point,st_thomas,review,review_candidate,false,St. PETER,geographic_index,18.3636778385126,-64.94634233178459,contains_clean_slug
1906,st_thomas-estate-peters-f-a-d,Peters F a d,estate,st_thomas,review,ocr_or_name_cleanup_first,false,St. PETER,geographic_index,18.3636778385126,-64.94634233178459,contains_clean_slug
1909,st_john-point-petroglyphs,Petroglyphs,point,st_john,none,ocr_or_name_cleanup_first,false,BETHANY,geographic_index,18.32875985137175,-64.78395168634535,weak_similarity
1914,st_thomas-bay-picara-point,Picara Point,bay,st_thomas,none,research_clean_name_no_candidate,false,PEARL,geographic_index,18.3580766730493,-64.9788318164592,weak_similarity
1915,st_thomas-estate-pickering-point,Pickering Point,estate,st_thomas,none,research_clean_name_no_candidate,false,CATHERINEBERG,geographic_index,18.3450964261188,-64.93264931271824,weak_similarity
1916,st_thomas-point-pictita-oriental,Pictita Oriental,point,st_thomas,none,research_clean_name_no_candidate,false,MARIENDAL,geographic_index,18.3287034601041,-64.87492977521575,weak_similarity
1917,st_thomas-point-piedra-cubierta,Piedra Cubierta,point,st_thomas,none,research_clean_name_no_candidate,false,Frederick Lutheran Church,geographic_index,18.3417,-64.9318,weak_similarity
1918,st_thomas-point-piedra-de-punta-sandy,Piedra de Punta Sandy,point,st_thomas,none,research_clean_name_no_candidate,false,Frederick Lutheran Church,geographic_index,18.3417,-64.9318,weak_similarity
1921,st_thomas-point-piedra8-sueltrcs,Piedra8 Sueltrcs,point,st_thomas,none,ocr_or_name_cleanup_first,false,Frederick Lutheran Church,geographic_index,18.3417,-64.9318,weak_similarity
